source_signature,row_count,taxonomy_group,source_resolution_level,bacdive_status_original,bacdive_status_closure,bacdive_covered_main,bacdive_covered_conservative,bacdive_exact_hard,metatraits_covered,overlap_bin_main,overlap_bin_conservative
taxon:570417|organism:wolbachia pipientis subsp. culex pipiens (strain wpip),50,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000001733,59,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000008330,137,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000007719,58,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000001600,144,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000001596,117,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
taxon:66084|organism:wolbachia sp. subsp. drosophila simulans (strain wri),46,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000001054,144,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,False,neither,neither
proteome:UP000001964,107,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000007029,150,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000006578,137,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000006575,192,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000001260,76,target_bacteria,proteome,bacdive_exact_designation,bacdive_exact_designation,True,False,False,False,bacdive_only,neither
proteome:UP000001936,203,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000002532,72,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000001012,78,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
taxon:163164|organism:wolbachia pipientis wmel,76,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000002193,88,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000000813,309,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,False,neither,neither
proteome:UP000000552,306,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000002587,114,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000000361,148,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
taxon:196162|organism:nocardioides sp. (strain atcc baa-499 / js614),107,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
taxon:349101|organism:cereibacter sphaeroides (strain atcc 17029 / ath 2.4.9) (rhodobacter sphaeroides),150,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000006698,137,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000245,118,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000006383,133,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000001106,130,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000002301,148,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,False,neither,neither
proteome:UP000001385,156,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000008545,155,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
proteome:UP000001727,52,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000008842,76,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000002565,135,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
taxon:380749|organism:hydrogenobaculum sp. (strain y04aas1),73,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
taxon:557760|organism:cereibacter sphaeroides (strain kd131 / kctc 12085) (rhodobacter sphaeroides),111,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001748,139,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000002077,62,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000000738,42,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
taxon:321956|organism:lactobacillus delbrueckii subsp. bulgaricus (strain atcc baa-365 / lb-18),56,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001968,101,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001963,111,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000001979,134,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000001259,70,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:292414|organism:ruegeria sp. (strain tm1040) (silicibacter sp.),142,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000002429,166,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000001946,146,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:290400|organism:jannaschia sp. (strain ccs1),141,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000001929,188,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000007058,132,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000002719,194,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
proteome:UP000002703,228,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000545,129,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000540,194,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
taxon:292805|organism:wolbachia sp. subsp. brugia malayi (strain trs),73,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000001023,201,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000002198,139,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000588,105,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000000557,187,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000002495,134,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000001409,201,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000007104,231,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
taxon:196627|organism:corynebacterium glutamicum (strain atcc 13032 / dsm 20300 / jcm 1318 / bcrc 11384 / ccug 27702 / lmg 3730 / nbrc 12168 / ncimb 10025 / nrrl b-2784 / 534),262,target_bacteria,taxon_organism,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000419,234,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
taxon:290399|organism:arthrobacter sp. (strain fb24),86,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000001784,122,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000637,84,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000253,143,target_archaea,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000001564,78,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001107,146,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000001136,90,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000008561,67,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000001176,76,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000002008,110,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000268,131,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000001318,63,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
taxon:512562|organism:helicobacter pylori (strain shi470),104,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001868,65,target_bacteria,proteome,bacdive_exact_designation,bacdive_exact_designation,True,True,False,True,both_covered,both_covered
taxon:380394|organism:acidithiobacillus ferrooxidans (strain atcc 53993 / bnl-5-31) (leptospirillum ferrooxidans (atcc 53993)),83,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001735,88,target_bacteria,proteome,bacdive_exact_designation,bacdive_exact_designation,True,True,False,True,both_covered,both_covered
