source_signature,row_count,taxonomy_group,species_guess,bacdive_status_closure,bacdive_validated_main,bacdive_exact_main,bacdive_nonempty_trait_count,metatraits_covered,metatraits_unique_trait_count
proteome:UP000001054,144,target_bacteria,rhizobium fredii,bacdive_species_candidate_unvalidated,False,False,8,False,0
proteome:UP000001055,72,target_fungi,phaeosphaeria nodorum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001056,56,target_fungi,chaetomium globosum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001059,6,target_archaea,methanohalophilus mahii,bacdive_exact_culture_collection,True,True,5,False,0
proteome:UP000001060,1,target_bacteria,legionella longbeachae,bacdive_species_exact_name_match,True,False,6,True,145
proteome:UP000001062,11,target_bacteria,marinomonas mediterranea,bacdive_exact_genome,True,True,8,True,148
proteome:UP000001067,2,target_fungi,pyrenophora teres,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001068,1,target_archaea,desulfurococcus mucosus,bacdive_exact_culture_collection,True,True,6,True,136
proteome:UP000001072,18,target_fungi,melampsora laricis-populina,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001106,130,target_archaea,methanococcus aeolicus,bacdive_exact_culture_collection,True,True,8,False,0
proteome:UP000001107,146,target_archaea,methanococcus vannielii,bacdive_exact_culture_collection,True,True,5,False,0
proteome:UP000001108,150,target_bacteria,sinorhizobium medicae,bacdive_species_candidate_unvalidated,False,False,8,False,0
proteome:UP000001110,63,target_bacteria,thermosipho melanesiensis,bacdive_exact_culture_collection,True,True,5,True,134
proteome:UP000001114,160,target_bacteria,actinobacillus succinogenes,bacdive_exact_culture_collection,True,True,9,True,148
proteome:UP000001116,72,target_bacteria,kineococcus radiotolerans,bacdive_exact_culture_collection,True,True,9,True,149
proteome:UP000001120,219,target_bacteria,bacillus velezensis,bacdive_exact_culture_collection,True,True,4,True,154
proteome:UP000001121,93,target_bacteria,campylobacter concisus,bacdive_species_exact_name_match,True,False,3,True,166
proteome:UP000001122,392,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
proteome:UP000001131,118,target_bacteria,streptococcus gordonii,bacdive_exact_designation,True,True,7,True,184
proteome:UP000001136,90,target_bacteria,aliarcobacter butzleri,bacdive_species_candidate_unvalidated,False,False,6,True,191
proteome:UP000001137,51,target_archaea,caldivirga maquilingensis,bacdive_exact_culture_collection,True,True,5,True,134
proteome:UP000001167,137,target_bacteria,streptococcus pyogenes,bacdive_species_exact_name_match,True,False,5,True,184
proteome:UP000001168,249,target_bacteria,shouchella clausii,bacdive_species_exact_name_match,True,False,2,True,162
proteome:UP000001169,154,target_archaea,haloarcula marismortui,bacdive_exact_genome,True,True,4,False,0
proteome:UP000001170,135,target_bacteria,streptococcus thermophilus,bacdive_species_exact_name_match,True,False,3,True,182
proteome:UP000001171,161,target_bacteria,idiomarina loihiensis,bacdive_exact_culture_collection,True,True,9,True,147
proteome:UP000001172,254,target_bacteria,geobacillus kaustophilus,bacdive_species_exact_name_match,True,False,3,True,156
proteome:UP000001173,165,target_bacteria,zymomonas mobilis,bacdive_species_exact_name_match,True,False,2,True,162
proteome:UP000001174,103,target_bacteria,francisella tularensis,bacdive_species_exact_name_match,True,False,4,True,134
proteome:UP000001175,157,target_bacteria,synechococcus elongatus,bacdive_species_exact_name_match,True,False,4,False,0
proteome:UP000001176,76,target_bacteria,gluconacetobacter diazotrophicus,bacdive_exact_genome,True,True,5,True,141
proteome:UP000001177,125,target_bacteria,neisseria meningitidis,bacdive_species_exact_name_match,True,False,2,True,189
proteome:UP000001188,177,target_bacteria,xanthomonas campestris,bacdive_species_exact_name_match,True,False,0,True,160
proteome:UP000001190,141,target_bacteria,mycobacterium marinum,bacdive_species_exact_name_match,True,False,4,True,154
proteome:UP000001191,134,target_bacteria,nostoc punctiforme,bacdive_species_exact_name_match,True,False,4,False,0
proteome:UP000001192,148,target_bacteria,paraburkholderia phymatum,bacdive_exact_culture_collection,True,True,9,True,152
proteome:UP000001194,15,target_fungi,laccaria bicolor,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001197,23,target_fungi,podospora anserina,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001202,38,target_bacteria,treponema pallidum,bacdive_species_exact_name_match,True,False,3,True,137
proteome:UP000001203,78,target_bacteria,crocosphaera subtropica,bacdive_not_found,False,False,0,False,0
proteome:UP000001205,18,target_bacteria,borrelia turicatae,bacdive_not_found,False,False,0,True,133
proteome:UP000001208,104,target_bacteria,chloroherpeton thalassium,bacdive_exact_culture_collection,True,True,0,False,0
proteome:UP000001213,4,target_bacteria,tsukamurella paurometabola,bacdive_exact_genome,True,True,7,True,158
proteome:UP000001217,169,target_bacteria,vibrio cholerae,bacdive_species_exact_name_match,True,False,3,True,202
proteome:UP000001219,4,target_bacteria,gordonia bronchialis,bacdive_exact_genome,True,True,9,True,169
proteome:UP000001225,109,target_bacteria,bordetella petrii,bacdive_exact_culture_collection,True,True,6,True,163
proteome:UP000001226,149,target_bacteria,actinobacillus pleuropneumoniae,bacdive_species_exact_name_match,True,False,5,True,174
proteome:UP000001227,16,target_bacteria,candidatus amoebophilus asiaticus,bacdive_not_found,False,False,0,False,0
proteome:UP000001258,324,target_bacteria,halalkalibacterium halodurans,bacdive_exact_culture_collection,True,True,4,True,168
proteome:UP000001259,70,target_bacteria,lactobacillus delbrueckii,bacdive_species_exact_name_match,True,False,8,True,180
proteome:UP000001260,76,target_bacteria,chlamydia felis,bacdive_exact_designation,True,True,4,False,0
proteome:UP000001261,52,target_fungi,coccidioides immitis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001288,7,target_bacteria,listeria monocytogenes,bacdive_species_exact_name_match,True,False,2,True,204
proteome:UP000001294,12,target_fungi,talaromyces marneffei,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001296,2,target_bacteria,winmispira thermophila,bacdive_species_taxid_or_synonym_match,True,False,5,False,0
proteome:UP000001300,120,target_fungi,yarrowia lipolytica,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001301,286,target_bacteria,bacillus thuringiensis,bacdive_species_exact_name_match,True,False,4,True,174
proteome:UP000001303,1,target_bacteria,candidatus zinderia insecticola,bacdive_not_found,False,False,0,True,123
proteome:UP000001304,2,target_archaea,ignisphaera aggregans,bacdive_exact_culture_collection,True,True,7,True,144
proteome:UP000001306,129,target_bacteria,leifsonia xyli,bacdive_species_exact_name_match,True,False,0,True,157
proteome:UP000001311,45,target_bacteria,rickettsia massiliae,bacdive_species_exact_name_match,True,False,0,True,134
proteome:UP000001312,37,target_fungi,sclerotinia sclerotiorum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001317,187,target_bacteria,shewanella halifaxensis,bacdive_exact_designation,True,True,6,True,158
proteome:UP000001318,63,target_bacteria,clavibacter sepedonicus,bacdive_exact_genome,True,True,4,True,134
proteome:UP000001319,35,target_bacteria,finegoldia magna,bacdive_exact_genome,True,True,9,True,170
proteome:UP000001321,125,target_archaea,halobacterium salinarum,bacdive_exact_genome,True,True,3,False,0
proteome:UP000001349,78,target_bacteria,ruminiclostridium cellulolyticum,bacdive_exact_culture_collection,True,True,9,True,152
proteome:UP000001350,65,target_archaea,saccharolobus islandicus,bacdive_not_found,False,False,0,True,134
proteome:UP000001355,182,target_bacteria,bacillus pumilus,bacdive_species_exact_name_match,True,False,4,True,173
proteome:UP000001360,78,target_bacteria,bifidobacterium longum,bacdive_species_exact_name_match,True,False,0,True,182
proteome:UP000001362,91,target_bacteria,acidithiobacillus ferrooxidans,bacdive_exact_genome,True,True,4,True,134
proteome:UP000001363,189,target_bacteria,bacillus cereus,bacdive_species_exact_name_match,True,False,3,True,201
proteome:UP000001364,146,target_bacteria,caulobacter vibrioides,bacdive_species_exact_name_match,True,False,2,True,161
proteome:UP000001365,80,target_bacteria,streptococcus equi,bacdive_species_exact_name_match,True,False,7,True,174
proteome:UP000001366,65,target_bacteria,persephonella marina,bacdive_exact_culture_collection,True,True,8,True,141
proteome:UP000001368,78,target_bacteria,streptococcus equi,bacdive_species_exact_name_match,True,False,7,True,174
proteome:UP000001369,3,target_bacteria,sulfurihydrogenibium azorense,bacdive_exact_culture_collection,True,True,8,True,148
proteome:UP000001374,105,target_bacteria,clostridium botulinum,bacdive_species_exact_name_match,True,False,0,True,157
proteome:UP000001377,39,target_bacteria,eggerthella lenta,bacdive_exact_genome,True,True,6,True,170
proteome:UP000001382,6,target_bacteria,geodermatophilus obscurus,bacdive_exact_genome,True,True,7,True,156
proteome:UP000001383,91,target_bacteria,macrococcoides caseolyticum,bacdive_species_candidate_unvalidated,False,False,9,True,169
proteome:UP000001385,156,target_bacteria,brucella canis,bacdive_exact_culture_collection,True,True,0,False,0
proteome:UP000001400,4,target_archaea,candidatus aciduliprofundum boonei,bacdive_not_found,False,False,0,False,0
proteome:UP000001407,8,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
proteome:UP000001408,196,target_bacteria,leptospira interrogans,bacdive_species_exact_name_match,True,False,5,True,144
proteome:UP000001409,201,target_bacteria,corynebacterium efficiens,bacdive_exact_genome,True,True,6,True,159
proteome:UP000001410,629,target_bacteria,escherichia coli,bacdive_exact_genome,True,True,5,True,218
proteome:UP000001411,308,target_bacteria,staphylococcus epidermidis,bacdive_exact_genome,True,True,9,True,200
proteome:UP000001412,138,target_bacteria,clostridium tetani,bacdive_species_exact_name_match,True,False,7,True,173
proteome:UP000001414,197,target_bacteria,bacteroides thetaiotaomicron,bacdive_exact_genome,True,True,6,False,0
proteome:UP000001415,175,target_bacteria,enterococcus faecalis,bacdive_exact_culture_collection,True,True,7,True,207
proteome:UP000001416,182,target_bacteria,nitrosomonas europaea,bacdive_species_exact_name_match,True,False,4,True,134
proteome:UP000001417,301,target_bacteria,bacillus cereus,bacdive_exact_genome,True,True,7,True,201
proteome:UP000001418,39,target_bacteria,mycoplasmoides gallisepticum,bacdive_species_exact_name_match,True,False,5,True,135
proteome:UP000001419,419,target_bacteria,mycobacterium tuberculosis,bacdive_species_exact_name_match,True,False,3,True,147
proteome:UP000001420,162,target_bacteria,prochlorococcus marinus,bacdive_not_found,False,False,0,False,0
proteome:UP000001421,224,target_bacteria,bordetella parapertussis,bacdive_species_exact_name_match,True,False,7,True,195
proteome:UP000001422,184,target_bacteria,parasynechococcus marenigrum,bacdive_not_found,False,False,0,False,0
proteome:UP000001423,173,target_bacteria,prochlorococcus marinus,bacdive_not_found,False,False,0,False,0
proteome:UP000001424,246,target_bacteria,chromobacterium violaceum,bacdive_exact_genome,True,True,9,True,166
proteome:UP000001425,376,target_bacteria,synechocystis sp. pcc 6803,bacdive_not_found,False,False,0,False,0
proteome:UP000001429,33,target_fungi,candida albicans,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001430,115,target_bacteria,prochlorococcus marinus,bacdive_not_found,False,False,0,False,0
proteome:UP000001431,80,target_archaea,pyrobaculum calidifontis,bacdive_exact_culture_collection,True,True,4,True,134
proteome:UP000001432,163,target_bacteria,actinobacillus pleuropneumoniae,bacdive_species_exact_name_match,True,False,5,True,174
proteome:UP000001436,268,target_bacteria,ralstonia pseudosolanacearum,bacdive_species_exact_name_match,True,False,0,True,134
proteome:UP000001441,13,target_bacteria,allochromatium vinosum,bacdive_exact_culture_collection,True,True,5,True,137
proteome:UP000001444,5,target_bacteria,streptomyces scabiei,bacdive_species_exact_name_match,True,False,2,True,154
proteome:UP000001446,1,target_bacteria,dickeya parazeae,bacdive_not_found,False,False,0,True,153
proteome:UP000001452,122,target_bacteria,streptococcus pneumoniae,bacdive_exact_genome,True,True,7,True,191
proteome:UP000001471,16,target_fungi,pyrenophora tritici-repentis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000001472,184,target_bacteria,mycobacterium tuberculosis,bacdive_species_exact_name_match,True,False,3,True,147
proteome:UP000001473,45,target_bacteria,corynebacterium kroppenstedtii,bacdive_exact_genome,True,True,6,True,174
proteome:UP000001476,46,target_bacteria,lachnospira eligens,bacdive_exact_genome,True,True,6,True,153
proteome:UP000001477,52,target_bacteria,agathobacter rectalis,bacdive_exact_genome,True,True,3,True,153
proteome:UP000001479,66,target_archaea,saccharolobus islandicus,bacdive_not_found,False,False,0,True,134
proteome:UP000001485,191,target_bacteria,edwardsiella ictaluri,bacdive_species_exact_name_match,True,False,9,True,154
proteome:UP000001488,65,target_archaea,thermococcus gammatolerans,bacdive_exact_culture_collection,True,True,5,True,134
proteome:UP000001489,1,target_bacteria,bartonella grahamii,bacdive_species_exact_name_match,True,False,8,True,153
proteome:UP000001495,7,target_archaea,methanocaldococcus fervens,bacdive_exact_culture_collection,True,True,5,False,0
proteome:UP000001502,1,target_bacteria,streptococcus parasanguinis,bacdive_exact_culture_collection,True,True,7,True,181
proteome:UP000001510,120,target_bacteria,microcystis aeruginosa,bacdive_species_exact_name_match,True,False,4,False,0
proteome:UP000001517,1,target_bacteria,streptococcus gallolyticus,bacdive_species_exact_name_match,True,False,3,True,173
proteome:UP000001520,1,target_bacteria,deferribacter desulfuricans,bacdive_exact_culture_collection,True,True,8,True,138
proteome:UP000001522,1,target_bacteria,helicobacter mustelae,bacdive_exact_genome,True,True,9,True,151
proteome:UP000001544,6,target_bacteria,alkalihalophilus pseudofirmus,bacdive_species_exact_name_match,True,False,2,True,155
proteome:UP000001556,104,target_bacteria,desulforamulus reducens,bacdive_exact_culture_collection,True,True,7,True,148
