trait_id,trait_name,prediction_scope,file_name,taxonomy_namespace,taxonomic_rank,metatraits_trait_name,unit,group_1,group_2,ontology_ids,databases,example_taxon_id,example_taxon_name,example_consensus_value,example_minimum,example_median,example_mean,example_maximum,why_matched,boundary_note
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1029517523,Acholeplasmataceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1029517523,Acholeplasmataceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,1733949799,Acidaminobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,1733949799,Acidaminobacteraceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1860107176,Acidaminococcaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29,2105485286,Acidihalobacteraceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29,2105485286,Acidihalobacteraceae,aerobic,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,626102019,Acidilobaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,626102019,Acidilobaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,494083113,Acidimicrobiaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,494083113,Acidimicrobiaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,727093411,Acidithiobacillaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,727093411,Acidithiobacillaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,354524460,Acidobacteriaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,354524460,Acidobacteriaceae,aerobic,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,2088988400,Acidothermaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,2088988400,Acidothermaceae,aerobic,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,510566438,Aciduliprofundaceae,false,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,510566438,Aciduliprofundaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,300353966,Actinomycetaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,300353966,Actinomycetaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,534118293,Actinopolymorphaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,534118293,Actinopolymorphaceae,aerobic,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,726709100,Acutalibacteraceae,false,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,726709100,Acutalibacteraceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,JGI/GOLD/IMG=2025-07-29,1461284038,AE-B3A,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,JGI/GOLD/IMG=2025-07-29,1461284038,AE-B3A,aerobic,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,418417608,Aeribacillaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,418417608,Aeribacillaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,aerotolerant,boolean,Environmental preferences,Atmosphere,MICRO:0000502,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,488720778,Aerococcaceae,true,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F1,oxygen_tolerance,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxygen preference,factor,Environmental preferences,Atmosphere,MICRO:0000491,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,488720778,Aerococcaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Atmosphere,"Primary signal: group_2=Atmosphere. Substrate-growth rows map to F7, not F1."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,165559233,0-14-0-80-44-23,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,2057107470,0-14-0-80-59-12,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,980929432,0-14-0-80-60-11,No robust majority,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,495931365,01-FULL-45-15b,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1879272904,02-FULL-45-10c,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1109772479,1-14-0-10-31-34,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1729449137,1-14-0-10-40-38,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,606509743,1-14-0-10-41-12,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1223959005,1-14-0-10-42-12,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e,1602257932,1-14-0-10-42-19,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,621118134,1-14-0-10-43-13,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,858815153,1-14-0-10-44-23,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86,868383462,1-14-0-10-45-34,No robust majority,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86,1563564256,1-14-0-20-47-16,No robust majority,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1069637774,1-14-0-20-49-13,No robust majority,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,223750323,1-14-0-20-64-10,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,1113309094,1-14-2-50-48-13,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,651849632,13-1-40CM-64-14,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,1421590683,1604HC,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;Traitar:proGenomes3=8bd7d86,1728940786,16-39-46,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,1859961409,172606-1,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,618313202,2013-40CM-41-45,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
F10,motility,all,gtdb_family_summary_all.tsv.gz,gtdb,family,presence of motility,boolean,Physiology,Motility,OMP:0000005,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1060972233,2-01-FULL-39-13,false,NA,NA,NA,NA,group_2:contains~~Motility,"group_2 in {Motility, Cell appendages}."
